"country","scenario","sex","age","disease","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"Male","80-84","Intracerebral hemorrhage","Mortality Rate","Rate","0.00702731462383248","0.00702711132039217","0.00687873445791471","0.00677743599517579","0.00668528633134207"
0,0,"Female","80-84","Intracerebral hemorrhage","Mortality Rate","Rate","0.00862967684458909","0.0086732271414255","0.00841566664222452","0.00823071866759863","0.00806163561307189"
0,0,"Male","80-84","Ischemic heart disease","Mortality Rate","Rate","0.0201995964313511","0.0209652832374775","0.0206410889318052","0.0206573021816503","0.0206744155882803"
0,0,"Female","80-84","Ischemic heart disease","Mortality Rate","Rate","0.0229939831344215","0.0233965219948929","0.022942379971144","0.022779045586176","0.0226398255755631"
0,0,"Male","80-84","Ischemic stroke","Mortality Rate","Rate","0.00922878773265909","0.00935863698018917","0.00921411152679652","0.00916443306314784","0.00911601496377318"
0,0,"Female","80-84","Ischemic stroke","Mortality Rate","Rate","0.0113122835601444","0.0115065594858104","0.0112357840870708","0.0110924809349658","0.0109808746312515"
0,0,"Male","80-84","Kidney cancer","Mortality Rate","Rate","7.99473907104483e-05","8.24083763306775e-05","8.33705859624217e-05","8.53447957331624e-05","8.751042753811e-05"
0,0,"Female","80-84","Kidney cancer","Mortality Rate","Rate","4.89679597126048e-05","4.97990209293923e-05","4.96313064530233e-05","5.02202172386572e-05","5.11140476718532e-05"
0,0,"Male","80-84","Liver cancer due to alcohol use","Mortality Rate","Rate","0.000138254920603263","0.00013979514834144","0.000137845778082228","0.000137592887284005","0.000137760885654106"
0,0,"Female","80-84","Liver cancer due to alcohol use","Mortality Rate","Rate","3.14429983590948e-05","3.17722309996912e-05","3.14400853481937e-05","3.15161452703653e-05","3.19273716717199e-05"
0,0,"Male","80-84","Liver cancer due to hepatitis B","Mortality Rate","Rate","0.000178310586655902","0.00017766344162421","0.000174182511704446","0.000172495344556201","0.000170208888408259"
0,0,"Female","80-84","Liver cancer due to hepatitis B","Mortality Rate","Rate","4.58619323466377e-05","4.57025868451627e-05","4.492293693378e-05","4.47455803369978e-05","4.48853008035928e-05"
0,0,"Male","80-84","Liver cancer due to hepatitis C","Mortality Rate","Rate","0.000105868711938323","0.000106461638770432","0.000105407942891582","0.000105510028430245","0.000105542769663031"
0,0,"Female","80-84","Liver cancer due to hepatitis C","Mortality Rate","Rate","0.000156430589883547","0.000156045799911199","0.000152134092584999","0.000150021974392394","0.000149714221034279"
0,0,"Male","80-84","Low back pain","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","80-84","Low back pain","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","80-84","Multiple myeloma","Mortality Rate","Rate","5.11414695925392e-05","5.16041144533191e-05","5.11352868766526e-05","5.14904059892263e-05","5.20057559286766e-05"
0,0,"Female","80-84","Multiple myeloma","Mortality Rate","Rate","9.62125871771363e-05","9.74963750837791e-05","9.6882915811063e-05","9.76389850031269e-05","9.88389975766871e-05"
0,0,"Male","80-84","Osteoarthritis hip","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","80-84","Osteoarthritis hip","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","80-84","Osteoarthritis knee","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","80-84","Osteoarthritis knee","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","80-84","Other leukemia","Mortality Rate","Rate","0.000109649963017315","0.000109653459682825","0.000107856653686234","0.000106805991532151","0.000106211427605682"
0,0,"Female","80-84","Other leukemia","Mortality Rate","Rate","0.000138125935627809","0.00013882623512567","0.000136261013598729","0.000134631082596502","0.000133649424192957"
0,0,"Male","80-84","Ovarian cancer","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","80-84","Ovarian cancer","Mortality Rate","Rate","0.000159329536499048","0.000163682245921782","0.00016536342860551","0.000169156547917147","0.000173939112345763"
0,0,"Male","80-84","Pancreatic cancer","Mortality Rate","Rate","0.000451485969161973","0.000466677246642057","0.000473695407282014","0.00048670733848167","0.000500780513517357"
0,0,"Female","80-84","Pancreatic cancer","Mortality Rate","Rate","0.000479795854574653","0.000500180162561532","0.00051022604217404","0.000526986369419072","0.000547666503761846"
0,0,"Male","80-84","Stomach cancer","Mortality Rate","Rate","0.000903784956323481","0.000895536272418853","0.000876724854478959","0.000865868299402788","0.000856241291490967"
0,0,"Female","80-84","Stomach cancer","Mortality Rate","Rate","0.000693740785319183","0.000687048923485463","0.000669900234930223","0.000661268133047104","0.000655453344086369"
0,0,"Male","80-84","Stroke","Mortality Rate","Rate","0.0164273008730719","0.0165546993889798","0.0162600467694678","0.0161063842203327","0.0159632715404479"
0,0,"Female","80-84","Stroke","Mortality Rate","Rate","0.0200735126657882","0.0203119636133669","0.0197811346832405","0.0194500885947844","0.0191667250867997"
0,0,"Male","80-84","Subarachnoid hemorrhage","Mortality Rate","Rate","0.000171198516580381","0.000168951088398485","0.000167200784756502","0.000164515162009031","0.000161970245332661"
0,0,"Female","80-84","Subarachnoid hemorrhage","Mortality Rate","Rate","0.000131552261054741","0.000132176986131035","0.000129683953945136","0.000126888992219959","0.000124214842476401"
0,0,"Male","80-84","Thyroid cancer","Mortality Rate","Rate","2.17505397254632e-05","2.19408751500699e-05","2.17850352913337e-05","2.18629308696286e-05","2.19932593170494e-05"
0,0,"Female","80-84","Thyroid cancer","Mortality Rate","Rate","3.52125625437044e-05","3.52641695777372e-05","3.47275844533478e-05","3.46372243078387e-05","3.46486457828178e-05"
0,0,"Male","80-84","Tracheal, bronchus, and lung cancer","Mortality Rate","Rate","0.00131766378293314","0.0013370000854733","0.00131179533654299","0.00130432038343492","0.00130148269440541"
0,0,"Female","80-84","Tracheal, bronchus, and lung cancer","Mortality Rate","Rate","0.000516079468957602","0.000534268329637288","0.000537741522441241","0.000548048046457419","0.000562704547256836"
0,0,"Male","80-84","Uterine cancer","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","80-84","Uterine cancer","Mortality Rate","Rate","7.36028358366403e-05","7.43943872231247e-05","7.35885900435853e-05","7.368960996748e-05","7.40785353734457e-05"
0,0,"Male","80-84","Chronic obstructive pulmonary disease","Mortality Rate","Rate","0.00658567375302358","0.00652289226686847","0.00639345014937853","0.00631186633050072","0.00624150337828645"
0,0,"Female","80-84","Chronic obstructive pulmonary disease","Mortality Rate","Rate","0.00283102827905634","0.00277056997862884","0.00269664017365753","0.00265802025207395","0.00264095209461763"
0,0,"Male","80-84","Lower respiratory infections","Mortality Rate","Rate","0.0131867449257935","0.0130672142888932","0.0129140219334616","0.0128550335685055","0.0127981980848902"
0,0,"Female","80-84","Lower respiratory infections","Mortality Rate","Rate","0.0132959297478926","0.0131727184999672","0.0129276812228447","0.012740493413861","0.0125838534110796"
0,0,"Male","80-84","All causes","Mortality Rate","Rate","0.143348418452958","0.142731122160443","0.141793525399631","0.14089996799002","0.139899292382245"
0,0,"Female","80-84","All causes","Mortality Rate","Rate","0.138371410638876","0.137355230466805","0.135814823897486","0.134245703063727","0.132521837419292"
0,0,"All","85-89","0","Fraction total population","Fraction total population","0.000408147068993861","0.000347804964225775","0.000403310371529514","0.000429607276080305","0.000439055520102106"
0,0,"All","85-89","0","Female Fraction","Female fraction of population in age group","0.541666666666667","0.555555555555556","0.546666666666667","0.548780487804878","0.546511627906977"
0,0,"Male","85-89","Acute lymphoid leukemia","Mortality Rate","Rate","7.36785778119067e-06","7.46450342869624e-06","7.40993317684598e-06","7.42002098811018e-06","7.4757739963428e-06"
0,0,"Female","85-89","Acute lymphoid leukemia","Mortality Rate","Rate","1.79518593298663e-06","1.84226384744198e-06","1.8292596651376e-06","1.84688172198769e-06","1.86477844321642e-06"
0,0,"Male","85-89","Acute myeloid leukemia","Mortality Rate","Rate","1.20649298930264e-05","1.23298820965803e-05","1.23192953524996e-05","1.24129390037349e-05","1.25236226682029e-05"
0,0,"Female","85-89","Acute myeloid leukemia","Mortality Rate","Rate","4.25640339029923e-06","4.36375177680766e-06","4.32566145671867e-06","4.35237932269651e-06","4.39265167358694e-06"
0,0,"Male","85-89","Alzheimer's disease and other dementias","Mortality Rate","Rate","0.0074286401916307","0.00753076970172365","0.00754110175610964","0.00763034430901078","0.00772413167508032"
0,0,"Female","85-89","Alzheimer's disease and other dementias","Mortality Rate","Rate","0.0108510802104971","0.010828119656084","0.0106376378012122","0.0105703338076298","0.0104838888400511"
0,0,"Male","85-89","Asthma","Mortality Rate","Rate","0.0018779531393469","0.00186665534685218","0.00179330815338868","0.00173770593733976","0.00167559470034975"
0,0,"Female","85-89","Asthma","Mortality Rate","Rate","0.00218781843453179","0.00215539454460703","0.00208530872822855","0.00203136009426083","0.0019809480064648"
0,0,"Male","85-89","Atrial fibrillation and flutter","Mortality Rate","Rate","0.00120271983248069","0.00122443759652145","0.00123747624925245","0.00125843535432775","0.00128327328284987"
0,0,"Female","85-89","Atrial fibrillation and flutter","Mortality Rate","Rate","0.00205124889591691","0.00205792901149039","0.00204463459690512","0.00203455160193925","0.00203351968920917"
0,0,"Male","85-89","Breast cancer","Mortality Rate","Rate","1.78104890059076e-05","1.79919068174466e-05","1.79696422600373e-05","1.80876476775411e-05","1.83099008776699e-05"
0,0,"Female","85-89","Breast cancer","Mortality Rate","Rate","0.00194371453222425","0.00198791105164592","0.00199196948349369","0.00202088355111213","0.00205791897343875"
0,0,"Male","85-89","Cardiovascular diseases","Mortality Rate","Rate","0.0420693367230316","0.0429807857030486","0.0423368039790523","0.0421997301587226","0.0420838740079579"
0,0,"Female","85-89","Cardiovascular diseases","Mortality Rate","Rate","0.0528020204325538","0.0534137012978523","0.0522713495573419","0.0516611933311498","0.0511595573253694"
0,0,"Male","85-89","Cataract","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","85-89","Cataract","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","85-89","Chronic kidney disease due to diabetes mellitus type 2","Mortality Rate","Rate","0.00119220618680974","0.00121444347838199","0.00116666571763952","0.0011185185290907","0.00116805194022534"
0,0,"Female","85-89","Chronic kidney disease due to diabetes mellitus type 2","Mortality Rate","Rate","0.00106732431228119","0.00108453590707477","0.00104862795431104","0.00101990216708832","0.00106942614520338"
0,0,"Male","85-89","Chronic kidney disease due to glomerulonephritis","Mortality Rate","Rate","0.000723663707927095","0.000730833627756488","0.000760741085161586","0.000788577243559334","0.000761753401908617"
0,0,"Female","85-89","Chronic kidney disease due to glomerulonephritis","Mortality Rate","Rate","0.000517657557847166","0.000523300788872203","0.000535702233168869","0.000550920428873976","0.000537499575429595"
0,0,"Male","85-89","Chronic kidney disease due to hypertension","Mortality Rate","Rate","0.00239466128645803","0.00241333311018066","0.00239444845399001","0.00237275528553143","0.00233640215951412"
0,0,"Female","85-89","Chronic kidney disease due to hypertension","Mortality Rate","Rate","0.0022189734128834","0.00222400757474512","0.00219954821968044","0.00218867636573963","0.00215053196767487"
0,0,"Male","85-89","Chronic kidney disease due to other and unspecified causes","Mortality Rate","Rate","0.000577606503147551","0.000600777915712665","0.000615407081140487","0.000629470212748135","0.000623786928138188"
0,0,"Female","85-89","Chronic kidney disease due to other and unspecified causes","Mortality Rate","Rate","0.000529300892455394","0.000544499874385235","0.000554045741989686","0.000567531303630018","0.000573378198268937"
0,0,"Male","85-89","Chronic lymphoid leukemia","Mortality Rate","Rate","2.24882739187714e-05","2.29640794293166e-05","2.29686370211724e-05","2.33111325177671e-05","2.37682864081539e-05"
0,0,"Female","85-89","Chronic lymphoid leukemia","Mortality Rate","Rate","4.89623033930108e-05","4.90128976839012e-05","4.84570631645373e-05","4.91778024803503e-05","5.04649627285581e-05"
0,0,"Male","85-89","Chronic myeloid leukemia","Mortality Rate","Rate","0.000101098536307418","0.0001002214183191","9.68666599525054e-05","9.61352184779492e-05","9.57499380702707e-05"
0,0,"Female","85-89","Chronic myeloid leukemia","Mortality Rate","Rate","1.67008879387764e-05","1.69390373599586e-05","1.66944488453774e-05","1.66529470041365e-05","1.66114420193548e-05"
0,0,"Male","85-89","Colon and rectum cancer","Mortality Rate","Rate","0.00118034318261775","0.00119958321059954","0.00119695522492828","0.00120681115440835","0.00121945878846737"
0,0,"Female","85-89","Colon and rectum cancer","Mortality Rate","Rate","0.00144172620845207","0.00146404737668978","0.00145521791957259","0.00145961314434834","0.00147247255604693"
0,0,"Male","85-89","Diabetes mellitus type 2","Mortality Rate","Rate","0.0064941605837011","0.00655720279206163","0.00653357987156098","0.00654709134756577","0.00659167708454771"
0,0,"Female","85-89","Diabetes mellitus type 2","Mortality Rate","Rate","0.00532719016121205","0.00534002958439718","0.00526474332099598","0.00521548374973237","0.0052087019587313"
0,0,"Male","85-89","Esophageal cancer","Mortality Rate","Rate","0.000159366003306752","0.000160766155935752","0.000159821435245598","0.000160519685450258","0.000161529404774781"
0,0,"Female","85-89","Esophageal cancer","Mortality Rate","Rate","6.13974462346891e-05","6.13605386761162e-05","6.02226352401184e-05","5.99754465183501e-05","5.98915902647509e-05"
0,0,"Male","85-89","Gallbladder and biliary diseases","Mortality Rate","Rate","0.000717187123115115","0.00070786469412236","0.000696634366590845","0.000697098781457501","0.0006924751256422"
0,0,"Female","85-89","Gallbladder and biliary diseases","Mortality Rate","Rate","0.000765134817967894","0.000748414448669018","0.000731203282760204","0.000731050778509362","0.00072689346042251"
0,0,"Male","85-89","Gallbladder and biliary tract cancer","Mortality Rate","Rate","9.50057927040322e-05","9.51674173308005e-05","9.38984171102926e-05","9.37678490014074e-05","9.36935359666735e-05"
0,0,"Female","85-89","Gallbladder and biliary tract cancer","Mortality Rate","Rate","0.00012869236247967","0.000129163278642907","0.000127079474948882","0.00012663313757578","0.000126694690287542"
0,0,"Male","85-89","Gout","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","85-89","Gout","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","85-89","Hypertensive heart disease","Mortality Rate","Rate","0.00143990010445391","0.00144737270821265","0.00144450810893488","0.0014377816287776","0.00143006516209899"
0,0,"Female","85-89","Hypertensive heart disease","Mortality Rate","Rate","0.0045508922371076","0.00453463429425097","0.00445305248974603","0.00438655747270373","0.00432998842180035"
0,0,"Male","85-89","Intracerebral hemorrhage","Mortality Rate","Rate","0.00702731462383248","0.00702711132039217","0.00687873445791471","0.00677743599517579","0.00668528633134207"
0,0,"Female","85-89","Intracerebral hemorrhage","Mortality Rate","Rate","0.00862967684458909","0.0086732271414255","0.00841566664222452","0.00823071866759863","0.00806163561307189"
0,0,"Male","85-89","Ischemic heart disease","Mortality Rate","Rate","0.0201995964313511","0.0209652832374775","0.0206410889318052","0.0206573021816503","0.0206744155882803"
0,0,"Female","85-89","Ischemic heart disease","Mortality Rate","Rate","0.0229939831344215","0.0233965219948929","0.022942379971144","0.022779045586176","0.0226398255755631"
0,0,"Male","85-89","Ischemic stroke","Mortality Rate","Rate","0.00922878773265909","0.00935863698018917","0.00921411152679652","0.00916443306314784","0.00911601496377318"
0,0,"Female","85-89","Ischemic stroke","Mortality Rate","Rate","0.0113122835601444","0.0115065594858104","0.0112357840870708","0.0110924809349658","0.0109808746312515"
0,0,"Male","85-89","Kidney cancer","Mortality Rate","Rate","7.99473907104483e-05","8.24083763306775e-05","8.33705859624217e-05","8.53447957331624e-05","8.751042753811e-05"
0,0,"Female","85-89","Kidney cancer","Mortality Rate","Rate","4.89679597126048e-05","4.97990209293923e-05","4.96313064530233e-05","5.02202172386572e-05","5.11140476718532e-05"
0,0,"Male","85-89","Liver cancer due to alcohol use","Mortality Rate","Rate","0.000138254920603263","0.00013979514834144","0.000137845778082228","0.000137592887284005","0.000137760885654106"
0,0,"Female","85-89","Liver cancer due to alcohol use","Mortality Rate","Rate","3.14429983590948e-05","3.17722309996912e-05","3.14400853481937e-05","3.15161452703653e-05","3.19273716717199e-05"
0,0,"Male","85-89","Liver cancer due to hepatitis B","Mortality Rate","Rate","0.000178310586655902","0.00017766344162421","0.000174182511704446","0.000172495344556201","0.000170208888408259"
0,0,"Female","85-89","Liver cancer due to hepatitis B","Mortality Rate","Rate","4.58619323466377e-05","4.57025868451627e-05","4.492293693378e-05","4.47455803369978e-05","4.48853008035928e-05"
0,0,"Male","85-89","Liver cancer due to hepatitis C","Mortality Rate","Rate","0.000105868711938323","0.000106461638770432","0.000105407942891582","0.000105510028430245","0.000105542769663031"
0,0,"Female","85-89","Liver cancer due to hepatitis C","Mortality Rate","Rate","0.000156430589883547","0.000156045799911199","0.000152134092584999","0.000150021974392394","0.000149714221034279"
0,0,"Male","85-89","Low back pain","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","85-89","Low back pain","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","85-89","Multiple myeloma","Mortality Rate","Rate","5.11414695925392e-05","5.16041144533191e-05","5.11352868766526e-05","5.14904059892263e-05","5.20057559286766e-05"
0,0,"Female","85-89","Multiple myeloma","Mortality Rate","Rate","9.62125871771363e-05","9.74963750837791e-05","9.6882915811063e-05","9.76389850031269e-05","9.88389975766871e-05"
0,0,"Male","85-89","Osteoarthritis hip","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","85-89","Osteoarthritis hip","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","85-89","Osteoarthritis knee","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","85-89","Osteoarthritis knee","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","85-89","Other leukemia","Mortality Rate","Rate","0.000109649963017315","0.000109653459682825","0.000107856653686234","0.000106805991532151","0.000106211427605682"
0,0,"Female","85-89","Other leukemia","Mortality Rate","Rate","0.000138125935627809","0.00013882623512567","0.000136261013598729","0.000134631082596502","0.000133649424192957"
0,0,"Male","85-89","Ovarian cancer","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","85-89","Ovarian cancer","Mortality Rate","Rate","0.000159329536499048","0.000163682245921782","0.00016536342860551","0.000169156547917147","0.000173939112345763"
0,0,"Male","85-89","Pancreatic cancer","Mortality Rate","Rate","0.000451485969161973","0.000466677246642057","0.000473695407282014","0.00048670733848167","0.000500780513517357"
0,0,"Female","85-89","Pancreatic cancer","Mortality Rate","Rate","0.000479795854574653","0.000500180162561532","0.00051022604217404","0.000526986369419072","0.000547666503761846"
0,0,"Male","85-89","Stomach cancer","Mortality Rate","Rate","0.000903784956323481","0.000895536272418853","0.000876724854478959","0.000865868299402788","0.000856241291490967"
0,0,"Female","85-89","Stomach cancer","Mortality Rate","Rate","0.000693740785319183","0.000687048923485463","0.000669900234930223","0.000661268133047104","0.000655453344086369"
0,0,"Male","85-89","Stroke","Mortality Rate","Rate","0.0164273008730719","0.0165546993889798","0.0162600467694678","0.0161063842203327","0.0159632715404479"
0,0,"Female","85-89","Stroke","Mortality Rate","Rate","0.0200735126657882","0.0203119636133669","0.0197811346832405","0.0194500885947844","0.0191667250867997"
0,0,"Male","85-89","Subarachnoid hemorrhage","Mortality Rate","Rate","0.000171198516580381","0.000168951088398485","0.000167200784756502","0.000164515162009031","0.000161970245332661"
0,0,"Female","85-89","Subarachnoid hemorrhage","Mortality Rate","Rate","0.000131552261054741","0.000132176986131035","0.000129683953945136","0.000126888992219959","0.000124214842476401"
0,0,"Male","85-89","Thyroid cancer","Mortality Rate","Rate","2.17505397254632e-05","2.19408751500699e-05","2.17850352913337e-05","2.18629308696286e-05","2.19932593170494e-05"
0,0,"Female","85-89","Thyroid cancer","Mortality Rate","Rate","3.52125625437044e-05","3.52641695777372e-05","3.47275844533478e-05","3.46372243078387e-05","3.46486457828178e-05"
0,0,"Male","85-89","Tracheal, bronchus, and lung cancer","Mortality Rate","Rate","0.00131766378293314","0.0013370000854733","0.00131179533654299","0.00130432038343492","0.00130148269440541"
0,0,"Female","85-89","Tracheal, bronchus, and lung cancer","Mortality Rate","Rate","0.000516079468957602","0.000534268329637288","0.000537741522441241","0.000548048046457419","0.000562704547256836"
0,0,"Male","85-89","Uterine cancer","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","85-89","Uterine cancer","Mortality Rate","Rate","7.36028358366403e-05","7.43943872231247e-05","7.35885900435853e-05","7.368960996748e-05","7.40785353734457e-05"
0,0,"Male","85-89","Chronic obstructive pulmonary disease","Mortality Rate","Rate","0.00658567375302358","0.00652289226686847","0.00639345014937853","0.00631186633050072","0.00624150337828645"
0,0,"Female","85-89","Chronic obstructive pulmonary disease","Mortality Rate","Rate","0.00283102827905634","0.00277056997862884","0.00269664017365753","0.00265802025207395","0.00264095209461763"
0,0,"Male","85-89","Lower respiratory infections","Mortality Rate","Rate","0.0131867449257935","0.0130672142888932","0.0129140219334616","0.0128550335685055","0.0127981980848902"
0,0,"Female","85-89","Lower respiratory infections","Mortality Rate","Rate","0.0132959297478926","0.0131727184999672","0.0129276812228447","0.012740493413861","0.0125838534110796"
0,0,"Male","85-89","All causes","Mortality Rate","Rate","0.143348418452958","0.142731122160443","0.141793525399631","0.14089996799002","0.139899292382245"
0,0,"Female","85-89","All causes","Mortality Rate","Rate","0.138371410638876","0.137355230466805","0.135814823897486","0.134245703063727","0.132521837419292"
0,0,"All","90-94","0","Fraction total population","Fraction total population","6.80245114989768e-05","4.41657097429556e-05","5.37747162039352e-05","6.28693574751666e-05","7.14741544352265e-05"
0,0,"All","90-94","0","Female Fraction","Female fraction of population in age group","0.583333333333333","0.625","0.6","0.583333333333333","0.571428571428571"
0,0,"Male","90-94","Acute lymphoid leukemia","Mortality Rate","Rate","7.36785778119067e-06","7.46450342869624e-06","7.40993317684598e-06","7.42002098811018e-06","7.4757739963428e-06"
0,0,"Female","90-94","Acute lymphoid leukemia","Mortality Rate","Rate","1.79518593298663e-06","1.84226384744198e-06","1.8292596651376e-06","1.84688172198769e-06","1.86477844321642e-06"
0,0,"Male","90-94","Acute myeloid leukemia","Mortality Rate","Rate","1.20649298930264e-05","1.23298820965803e-05","1.23192953524996e-05","1.24129390037349e-05","1.25236226682029e-05"
0,0,"Female","90-94","Acute myeloid leukemia","Mortality Rate","Rate","4.25640339029923e-06","4.36375177680766e-06","4.32566145671867e-06","4.35237932269651e-06","4.39265167358694e-06"
0,0,"Male","90-94","Alzheimer's disease and other dementias","Mortality Rate","Rate","0.0074286401916307","0.00753076970172365","0.00754110175610964","0.00763034430901078","0.00772413167508032"
0,0,"Female","90-94","Alzheimer's disease and other dementias","Mortality Rate","Rate","0.0108510802104971","0.010828119656084","0.0106376378012122","0.0105703338076298","0.0104838888400511"
0,0,"Male","90-94","Asthma","Mortality Rate","Rate","0.0018779531393469","0.00186665534685218","0.00179330815338868","0.00173770593733976","0.00167559470034975"
0,0,"Female","90-94","Asthma","Mortality Rate","Rate","0.00218781843453179","0.00215539454460703","0.00208530872822855","0.00203136009426083","0.0019809480064648"
0,0,"Male","90-94","Atrial fibrillation and flutter","Mortality Rate","Rate","0.00120271983248069","0.00122443759652145","0.00123747624925245","0.00125843535432775","0.00128327328284987"
0,0,"Female","90-94","Atrial fibrillation and flutter","Mortality Rate","Rate","0.00205124889591691","0.00205792901149039","0.00204463459690512","0.00203455160193925","0.00203351968920917"
0,0,"Male","90-94","Breast cancer","Mortality Rate","Rate","1.78104890059076e-05","1.79919068174466e-05","1.79696422600373e-05","1.80876476775411e-05","1.83099008776699e-05"
0,0,"Female","90-94","Breast cancer","Mortality Rate","Rate","0.00194371453222425","0.00198791105164592","0.00199196948349369","0.00202088355111213","0.00205791897343875"
0,0,"Male","90-94","Cardiovascular diseases","Mortality Rate","Rate","0.0420693367230316","0.0429807857030486","0.0423368039790523","0.0421997301587226","0.0420838740079579"
0,0,"Female","90-94","Cardiovascular diseases","Mortality Rate","Rate","0.0528020204325538","0.0534137012978523","0.0522713495573419","0.0516611933311498","0.0511595573253694"
0,0,"Male","90-94","Cataract","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Female","90-94","Cataract","Mortality Rate","Rate","0","0","0","0","0"
0,0,"Male","90-94","Chronic kidney disease due to diabetes mellitus type 2","Mortality Rate","Rate","0.00119220618680974","0.00121444347838199","0.00116666571763952","0.0011185185290907","0.00116805194022534"
0,0,"Female","90-94","Chronic kidney disease due to diabetes mellitus type 2","Mortality Rate","Rate","0.00106732431228119","0.00108453590707477","0.00104862795431104","0.00101990216708832","0.00106942614520338"
0,0,"Male","90-94","Chronic kidney disease due to glomerulonephritis","Mortality Rate","Rate","0.000723663707927095","0.000730833627756488","0.000760741085161586","0.000788577243559334","0.000761753401908617"
0,0,"Female","90-94","Chronic kidney disease due to glomerulonephritis","Mortality Rate","Rate","0.000517657557847166","0.000523300788872203","0.000535702233168869","0.000550920428873976","0.000537499575429595"
0,0,"Male","90-94","Chronic kidney disease due to hypertension","Mortality Rate","Rate","0.00239466128645803","0.00241333311018066","0.00239444845399001","0.00237275528553143","0.00233640215951412"
0,0,"Female","90-94","Chronic kidney disease due to hypertension","Mortality Rate","Rate","0.0022189734128834","0.00222400757474512","0.00219954821968044","0.00218867636573963","0.00215053196767487"
0,0,"Male","90-94","Chronic kidney disease due to other and unspecified causes","Mortality Rate","Rate","0.000577606503147551","0.000600777915712665","0.000615407081140487","0.000629470212748135","0.000623786928138188"
0,0,"Female","90-94","Chronic kidney disease due to other and unspecified causes","Mortality Rate","Rate","0.000529300892455394","0.000544499874385235","0.000554045741989686","0.000567531303630018","0.000573378198268937"
0,0,"Male","90-94","Chronic lymphoid leukemia","Mortality Rate","Rate","2.24882739187714e-05","2.29640794293166e-05","2.29686370211724e-05","2.33111325177671e-05","2.37682864081539e-05"
0,0,"Female","90-94","Chronic lymphoid leukemia","Mortality Rate","Rate","4.89623033930108e-05","4.90128976839012e-05","4.84570631645373e-05","4.91778024803503e-05","5.04649627285581e-05"
0,0,"Male","90-94","Chronic myeloid leukemia","Mortality Rate","Rate","0.000101098536307418","0.0001002214183191","9.68666599525054e-05","9.61352184779492e-05","9.57499380702707e-05"
0,0,"Female","90-94","Chronic myeloid leukemia","Mortality Rate","Rate","1.67008879387764e-05","1.69390373599586e-05","1.66944488453774e-05","1.66529470041365e-05","1.66114420193548e-05"
0,0,"Male","90-94","Colon and rectum cancer","Mortality Rate","Rate","0.00118034318261775","0.00119958321059954","0.00119695522492828","0.00120681115440835","0.00121945878846737"
0,0,"Female","90-94","Colon and rectum cancer","Mortality Rate","Rate","0.00144172620845207","0.00146404737668978","0.00145521791957259","0.00145961314434834","0.00147247255604693"
0,0,"Male","90-94","Diabetes mellitus type 2","Mortality Rate","Rate","0.0064941605837011","0.00655720279206163","0.00653357987156098","0.00654709134756577","0.00659167708454771"
0,0,"Female","90-94","Diabetes mellitus type 2","Mortality Rate","Rate","0.00532719016121205","0.00534002958439718","0.00526474332099598","0.00521548374973237","0.0052087019587313"
0,0,"Male","90-94","Esophageal cancer","Mortality Rate","Rate","0.000159366003306752","0.000160766155935752","0.000159821435245598","0.000160519685450258","0.000161529404774781"
0,0,"Female","90-94","Esophageal cancer","Mortality Rate","Rate","6.13974462346891e-05","6.13605386761162e-05","6.02226352401184e-05","5.99754465183501e-05","5.98915902647509e-05"
0,0,"Male","90-94","Gallbladder and biliary diseases","Mortality Rate","Rate","0.000717187123115115","0.00070786469412236","0.000696634366590845","0.000697098781457501","0.0006924751256422"
0,0,"Female","90-94","Gallbladder and biliary diseases","Mortality Rate","Rate","0.000765134817967894","0.000748414448669018","0.000731203282760204","0.000731050778509362","0.00072689346042251"
0,0,"Male","90-94","Gallbladder and biliary tract cancer","Mortality Rate","Rate","9.50057927040322e-05","9.51674173308005e-05","9.38984171102926e-05","9.37678490014074e-05","9.36935359666735e-05"
0,0,"Female","90-94","Gallbladder and biliary tract cancer","Mortality Rate","Rate","0.00012869236247967","0.000129163278642907","0.000127079474948882","0.00012663313757578","0.000126694690287542"
0,0,"Male","90-94","Gout","Mortality Rate","Rate","0","0","0","0","0"
